# degree=5 normalize_at=1.00e+01
         x     min-max  heaviside
4.6490e+01  1.9164e-04 7.3393e-03
4.6640e+01  1.9478e-04 7.2858e-03
4.6789e+01  1.9786e-04 7.2328e-03
4.6938e+01  2.0089e-04 7.1803e-03
4.7087e+01  2.0386e-04 7.1281e-03
4.7236e+01  2.0678e-04 7.0764e-03
4.7385e+01  2.0965e-04 7.0252e-03
4.7535e+01  2.1246e-04 6.9743e-03
4.7684e+01  2.1521e-04 6.9239e-03
4.7833e+01  2.1791e-04 6.8739e-03
4.7982e+01  2.2056e-04 6.8243e-03
4.8131e+01  2.2315e-04 6.7751e-03
4.8280e+01  2.2569e-04 6.7263e-03
4.8429e+01  2.2818e-04 6.6779e-03
4.8579e+01  2.3062e-04 6.6299e-03
4.8728e+01  2.3300e-04 6.5824e-03
4.8877e+01  2.3534e-04 6.5352e-03
4.9026e+01  2.3762e-04 6.4884e-03
4.9175e+01  2.3985e-04 6.4420e-03
4.9324e+01  2.4203e-04 6.3960e-03
4.9473e+01  2.4416e-04 6.3503e-03
4.9623e+01  2.4625e-04 6.3050e-03
4.9772e+01  2.4828e-04 6.2602e-03
4.9921e+01  2.5027e-04 6.2156e-03
5.0070e+01  2.5220e-04 6.1715e-03
5.0219e+01  2.5409e-04 6.1277e-03
5.0368e+01  2.5594e-04 6.0843e-03
5.0518e+01  2.5773e-04 6.0412e-03
5.0667e+01  2.5948e-04 5.9985e-03
5.0816e+01  2.6118e-04 5.9562e-03
5.0965e+01  2.6284e-04 5.9142e-03
5.1114e+01  2.6445e-04 5.8725e-03
5.1263e+01  2.6602e-04 5.8312e-03
5.1412e+01  2.6755e-04 5.7902e-03
5.1562e+01  2.6903e-04 5.7496e-03
5.1711e+01  2.7046e-04 5.7093e-03
5.1860e+01  2.7186e-04 5.6693e-03
5.2009e+01  2.7321e-04 5.6297e-03
5.2158e+01  2.7452e-04 5.5904e-03
5.2307e+01  2.7579e-04 5.5514e-03
5.2456e+01  2.7701e-04 5.5127e-03
5.2606e+01  2.7820e-04 5.4744e-03
5.2755e+01  2.7934e-04 5.4364e-03
5.2904e+01  2.8045e-04 5.3987e-03
5.3053e+01  2.8152e-04 5.3613e-03
5.3202e+01  2.8254e-04 5.3242e-03
5.3351e+01  2.8353e-04 5.2874e-03
5.3501e+01  2.8448e-04 5.2509e-03
5.3650e+01  2.8540e-04 5.2147e-03
5.3799e+01  2.8627e-04 5.1788e-03
5.3948e+01  2.8711e-04 5.1432e-03
5.4097e+01  2.8791e-04 5.1079e-03
5.4246e+01  2.8868e-04 5.0729e-03
5.4395e+01  2.8941e-04 5.0381e-03
5.4545e+01  2.9011e-04 5.0037e-03
5.4694e+01  2.9077e-04 4.9695e-03
5.4843e+01  2.9140e-04 4.9356e-03
5.4992e+01  2.9199e-04 4.9020e-03
5.5141e+01  2.9255e-04 4.8687e-03
5.5290e+01  2.9308e-04 4.8356e-03
5.5439e+01  2.9357e-04 4.8028e-03
5.5589e+01  2.9403e-04 4.7703e-03
5.5738e+01  2.9446e-04 4.7380e-03
5.5887e+01  2.9486e-04 4.7060e-03
5.6036e+01  2.9523e-04 4.6743e-03
5.6185e+01  2.9556e-04 4.6428e-03
5.6334e+01  2.9587e-04 4.6115e-03
5.6483e+01  2.9615e-04 4.5806e-03
5.6633e+01  2.9639e-04 4.5498e-03
5.6782e+01  2.9661e-04 4.5194e-03
5.6931e+01  2.9680e-04 4.4891e-03
5.7080e+01  2.9696e-04 4.4591e-03
5.7229e+01  2.9709e-04 4.4294e-03
5.7378e+01  2.9720e-04 4.3999e-03
5.7528e+01  2.9728e-04 4.3706e-03
5.7677e+01  2.9733e-04 4.3416e-03
5.7826e+01  2.9735e-04 4.3128e-03
5.7975e+01  2.9735e-04 4.2842e-03
5.8124e+01  2.9732e-04 4.2558e-03
5.8273e+01  2.9727e-04 4.2277e-03
5.8422e+01  2.9719e-04 4.1998e-03
5.8572e+01  2.9709e-04 4.1722e-03
5.8721e+01  2.9696e-04 4.1447e-03
5.8870e+01  2.9681e-04 4.1175e-03
5.9019e+01  2.9663e-04 4.0905e-03
5.9168e+01  2.9643e-04 4.0637e-03
5.9317e+01  2.9621e-04 4.0371e-03
5.9466e+01  2.9596e-04 4.0107e-03
5.9616e+01  2.9570e-04 3.9846e-03
5.9765e+01  2.9541e-04 3.9586e-03
5.9914e+01  2.9510e-04 3.9329e-03
6.0063e+01  2.9476e-04 3.9073e-03
6.0212e+01  2.9441e-04 3.8820e-03
6.0361e+01  2.9403e-04 3.8569e-03
6.0511e+01  2.9364e-04 3.8319e-03
6.0660e+01  2.9322e-04 3.8072e-03
6.0809e+01  2.9279e-04 3.7826e-03
6.0958e+01  2.9233e-04 3.7583e-03
6.1107e+01  2.9186e-04 3.7341e-03
6.1256e+01  2.9136e-04 3.7101e-03
6.1405e+01  2.9085e-04 3.6863e-03
6.1555e+01  2.9032e-04 3.6627e-03
6.1704e+01  2.8977e-04 3.6393e-03
6.1853e+01  2.8920e-04 3.6161e-03
6.2002e+01  2.8862e-04 3.5930e-03
6.2151e+01  2.8801e-04 3.5702e-03
6.2300e+01  2.8739e-04 3.5475e-03
6.2449e+01  2.8676e-04 3.5250e-03
6.2599e+01  2.8610e-04 3.5026e-03
6.2748e+01  2.8543e-04 3.4804e-03
6.2897e+01  2.8475e-04 3.4584e-03
6.3046e+01  2.8405e-04 3.4366e-03
6.3195e+01  2.8333e-04 3.4150e-03
6.3344e+01  2.8260e-04 3.3935e-03
6.3493e+01  2.8185e-04 3.3722e-03
6.3643e+01  2.8109e-04 3.3510e-03
6.3792e+01  2.8031e-04 3.3300e-03
6.3941e+01  2.7952e-04 3.3092e-03
6.4090e+01  2.7872e-04 3.2885e-03
6.4239e+01  2.7790e-04 3.2680e-03
6.4388e+01  2.7707e-04 3.2476e-03
6.4538e+01  2.7622e-04 3.2274e-03
6.4687e+01  2.7536e-04 3.2074e-03
6.4836e+01  2.7449e-04 3.1875e-03
6.4985e+01  2.7360e-04 3.1678e-03
6.5134e+01  2.7271e-04 3.1482e-03
6.5283e+01  2.7180e-04 3.1287e-03
6.5432e+01  2.7087e-04 3.1095e-03
6.5582e+01  2.6994e-04 3.0903e-03
6.5731e+01  2.6900e-04 3.0713e-03
6.5880e+01  2.6804e-04 3.0525e-03
6.6029e+01  2.6707e-04 3.0337e-03
6.6178e+01  2.6609e-04 3.0152e-03
6.6327e+01  2.6510e-04 2.9968e-03
6.6476e+01  2.6410e-04 2.9785e-03
6.6626e+01  2.6309e-04 2.9603e-03
6.6775e+01  2.6207e-04 2.9423e-03
6.6924e+01  2.6104e-04 2.9244e-03
6.7073e+01  2.6000e-04 2.9067e-03
6.7222e+01  2.5895e-04 2.8891e-03
6.7371e+01  2.5789e-04 2.8716e-03
6.7521e+01  2.5682e-04 2.8542e-03
6.7670e+01  2.5574e-04 2.8370e-03
6.7819e+01  2.5465e-04 2.8199e-03
6.7968e+01  2.5356e-04 2.8030e-03
6.8117e+01  2.5245e-04 2.7862e-03
6.8266e+01  2.5134e-04 2.7694e-03
6.8415e+01  2.5022e-04 2.7529e-03
6.8565e+01  2.4909e-04 2.7364e-03
6.8714e+01  2.4795e-04 2.7201e-03
6.8863e+01  2.4681e-04 2.7039e-03
6.9012e+01  2.4565e-04 2.6878e-03
6.9161e+01  2.4449e-04 2.6718e-03
6.9310e+01  2.4333e-04 2.6559e-03
6.9459e+01  2.4215e-04 2.6402e-03
6.9609e+01  2.4097e-04 2.6246e-03
6.9758e+01  2.3978e-04 2.6090e-03
6.9907e+01  2.3859e-04 2.5937e-03
7.0056e+01  2.3738e-04 2.5784e-03
7.0205e+01  2.3618e-04 2.5632e-03
7.0354e+01  2.3496e-04 2.5481e-03
7.0504e+01  2.3374e-04 2.5332e-03
7.0653e+01  2.3252e-04 2.5184e-03
7.0802e+01  2.3128e-04 2.5036e-03
7.0951e+01  2.3004e-04 2.4890e-03
7.1100e+01  2.2880e-04 2.4745e-03
7.1249e+01  2.2755e-04 2.4601e-03
7.1398e+01  2.2630e-04 2.4458e-03
7.1548e+01  2.2504e-04 2.4316e-03
7.1697e+01  2.2377e-04 2.4175e-03
7.1846e+01  2.2251e-04 2.4035e-03
7.1995e+01  2.2123e-04 2.3896e-03
7.2144e+01  2.1995e-04 2.3758e-03
7.2293e+01  2.1867e-04 2.3621e-03
7.2442e+01  2.1738e-04 2.3485e-03
7.2592e+01  2.1609e-04 2.3350e-03
7.2741e+01  2.1479e-04 2.3216e-03
7.2890e+01  2.1349e-04 2.3083e-03
7.3039e+01  2.1219e-04 2.2951e-03
7.3188e+01  2.1088e-04 2.2820e-03
7.3337e+01  2.0957e-04 2.2690e-03
7.3486e+01  2.0825e-04 2.2560e-03
7.3636e+01  2.0694e-04 2.2432e-03
7.3785e+01  2.0561e-04 2.2305e-03
7.3934e+01  2.0429e-04 2.2178e-03
7.4083e+01  2.0296e-04 2.2052e-03
7.4232e+01  2.0163e-04 2.1928e-03
7.4381e+01  2.0029e-04 2.1804e-03
7.4531e+01  1.9895e-04 2.1681e-03
7.4680e+01  1.9761e-04 2.1559e-03
7.4829e+01  1.9627e-04 2.1438e-03
7.4978e+01  1.9492e-04 2.1317e-03
7.5127e+01  1.9358e-04 2.1198e-03
7.5276e+01  1.9223e-04 2.1079e-03
7.5425e+01  1.9087e-04 2.0961e-03
7.5575e+01  1.8952e-04 2.0844e-03
7.5724e+01  1.8816e-04 2.0728e-03
7.5873e+01  1.8680e-04 2.0613e-03
7.6022e+01  1.8544e-04 2.0498e-03
7.6171e+01  1.8408e-04 2.0384e-03
7.6320e+01  1.8271e-04 2.0272e-03
7.6469e+01  1.8134e-04 2.0159e-03
7.6619e+01  1.7998e-04 2.0048e-03
7.6768e+01  1.7861e-04 1.9937e-03
7.6917e+01  1.7723e-04 1.9828e-03
7.7066e+01  1.7586e-04 1.9718e-03
7.7215e+01  1.7449e-04 1.9610e-03
7.7364e+01  1.7311e-04 1.9503e-03
7.7514e+01  1.7173e-04 1.9396e-03
7.7663e+01  1.7036e-04 1.9290e-03
7.7812e+01  1.6898e-04 1.9184e-03
7.7961e+01  1.6760e-04 1.9080e-03
7.8110e+01  1.6622e-04 1.8976e-03
7.8259e+01  1.6484e-04 1.8873e-03
7.8408e+01  1.6345e-04 1.8770e-03
7.8558e+01  1.6207e-04 1.8669e-03
7.8707e+01  1.6069e-04 1.8568e-03
7.8856e+01  1.5930e-04 1.8467e-03
7.9005e+01  1.5792e-04 1.8367e-03
7.9154e+01  1.5653e-04 1.8269e-03
7.9303e+01  1.5515e-04 1.8170e-03
7.9452e+01  1.5376e-04 1.8073e-03
7.9602e+01  1.5238e-04 1.7976e-03
7.9751e+01  1.5099e-04 1.7879e-03
7.9900e+01  1.4961e-04 1.7784e-03
8.0049e+01  1.4822e-04 1.7689e-03
8.0198e+01  1.4684e-04 1.7594e-03
8.0347e+01  1.4545e-04 1.7501e-03
8.0496e+01  1.4406e-04 1.7407e-03
8.0646e+01  1.4268e-04 1.7315e-03
8.0795e+01  1.4129e-04 1.7223e-03
8.0944e+01  1.3991e-04 1.7132e-03
8.1093e+01  1.3852e-04 1.7041e-03
8.1242e+01  1.3714e-04 1.6951e-03
8.1391e+01  1.3576e-04 1.6862e-03
8.1541e+01  1.3437e-04 1.6773e-03
8.1690e+01  1.3299e-04 1.6685e-03
8.1839e+01  1.3161e-04 1.6597e-03
8.1988e+01  1.3023e-04 1.6510e-03
8.2137e+01  1.2884e-04 1.6424e-03
8.2286e+01  1.2746e-04 1.6338e-03
8.2435e+01  1.2609e-04 1.6253e-03
8.2585e+01  1.2471e-04 1.6168e-03
8.2734e+01  1.2333e-04 1.6084e-03
8.2883e+01  1.2195e-04 1.6001e-03
8.3032e+01  1.2058e-04 1.5917e-03
8.3181e+01  1.1920e-04 1.5835e-03
8.3330e+01  1.1783e-04 1.5753e-03
8.3479e+01  1.1646e-04 1.5672e-03
8.3629e+01  1.1509e-04 1.5591e-03
8.3778e+01  1.1372e-04 1.5511e-03
8.3927e+01  1.1235e-04 1.5431e-03
8.4076e+01  1.1098e-04 1.5352e-03
8.4225e+01  1.0961e-04 1.5273e-03
8.4374e+01  1.0825e-04 1.5195e-03
8.4524e+01  1.0688e-04 1.5117e-03
8.4673e+01  1.0552e-04 1.5040e-03
8.4822e+01  1.0416e-04 1.4963e-03
8.4971e+01  1.0280e-04 1.4887e-03
8.5120e+01  1.0144e-04 1.4811e-03
8.5269e+01  1.0009e-04 1.4736e-03
8.5418e+01  9.8732e-05 1.4661e-03
8.5568e+01  9.7379e-05 1.4587e-03
8.5717e+01  9.6027e-05 1.4513e-03
8.5866e+01  9.4677e-05 1.4440e-03
8.6015e+01  9.3329e-05 1.4367e-03
8.6164e+01  9.1983e-05 1.4295e-03
8.6313e+01  9.0638e-05 1.4223e-03
8.6462e+01  8.9295e-05 1.4152e-03
8.6612e+01  8.7954e-05 1.4081e-03
8.6761e+01  8.6615e-05 1.4010e-03
8.6910e+01  8.5278e-05 1.3940e-03
8.7059e+01  8.3942e-05 1.3871e-03
8.7208e+01  8.2609e-05 1.3802e-03
8.7357e+01  8.1277e-05 1.3733e-03
